t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762535264.6636522,0.0500093,3.08014e-06,16.23604771211698,0.600035,5.29622e-09
1762535265.3034594,0.050012,3.07513e-06,16.263377483228354,0.600036,5.56155e-09
1762535265.9429607,0.0500093,3.07155e-06,16.281453989028343,0.600037,6.36468e-09
1762535266.5823827,0.0500072,3.06663e-06,16.306890625866178,0.600035,6.34936e-09
1762535267.2223186,0.0500082,3.06225e-06,16.330541268674992,0.600038,6.77347e-09
1762535267.861563,0.0500091,3.058e-06,16.353531720078482,0.600035,6.2084e-09
1762535268.9170759,0.0500096,3.05226e-06,16.3844495554114,0.600034,5.76041e-09
1762535269.5566292,0.0500106,3.04921e-06,16.401166203705223,0.600036,6.23602e-09
1762535270.1970193,0.0500096,3.04413e-06,16.42820773094447,0.600034,6.06327e-09
1762535270.8360863,0.0500098,3.03934e-06,16.4541643909533,0.600035,6.58221e-09
1762535271.4761088,0.0500088,3.03683e-06,16.46743479220108,0.600036,7.46707e-09
1762535272.1156332,0.050008,3.03184e-06,16.494274104174362,0.600033,6.22225e-09
1762535272.755681,0.0500091,3.02864e-06,16.512064821173862,0.600035,6.69742e-09
1762535273.3952205,0.0500074,3.02454e-06,16.533886144669935,0.600034,6.69444e-09
1762535274.0350764,0.0500056,3.02021e-06,16.556994381185415,0.600033,5.57373e-09
1762535274.6743915,0.0500071,3.01614e-06,16.57983382734223,0.600034,6.15065e-09
1762535275.3137755,0.0500088,3.01261e-06,16.599825400566285,0.600031,5.45108e-09
1762535275.9534845,0.050009,3.00772e-06,16.62688016171718,0.600033,5.59825e-09
1762535276.5934284,0.050009,3.00345e-06,16.65051857031081,0.600033,5.90377e-09
1762535277.2333786,0.0500087,2.99815e-06,16.679852575755053,0.600032,5.81913e-09
1762535277.8725402,0.0500098,2.99525e-06,16.696369251314582,0.600031,6.93635e-09
1762535278.5123668,0.0500101,2.99178e-06,16.715834720467413,0.600029,5.808e-09
1762535279.1521835,0.0500074,2.98693e-06,16.742072964548882,0.600031,6.23258e-09
1762535279.7917898,0.0500088,2.98345e-06,16.7620707570095,0.600032,7.27057e-09
1762535280.4311635,0.050009,2.97822e-06,16.791573490205558,0.600032,6.95498e-09
1762535281.07085,0.050009,2.97647e-06,16.80144600819091,0.600033,6.9103e-09
1762535281.7108977,0.050009,2.9731e-06,16.820490397228482,0.600033,6.80243e-09
1762535282.3500206,0.0500084,2.96809e-06,16.848680464541168,0.600034,6.89243e-09
1762535282.989569,0.0500102,2.96536e-06,16.864798877707933,0.600035,6.9265e-09
1762535283.630182,0.050011,2.96144e-06,16.887392619806583,0.600035,6.52142e-09
1762535284.6847072,0.0500093,2.95565e-06,16.919899176154146,0.600034,6.80693e-09
1762535285.324333,0.050007,2.95174e-06,16.941532790828465,0.600033,6.88857e-09
1762535285.964369,0.0500096,2.94725e-06,16.968224616167614,0.600032,6.25525e-09
1762535286.6037602,0.0500067,2.94481e-06,16.981299302841272,0.600033,6.59196e-09
1762535287.2438996,0.0500058,2.94072e-06,17.004611115645147,0.600034,5.95052e-09
1762535287.8834147,0.0500068,2.93709e-06,17.025967879772153,0.600036,5.84555e-09
1762535288.5228505,0.0500048,2.93317e-06,17.04804017496429,0.600035,7.05611e-09
1762535289.1629725,0.0500051,2.92968e-06,17.068451161901642,0.60003,5.75336e-09
1762535289.8021894,0.0500059,2.92747e-06,17.08160971760599,0.600035,5.74622e-09
1762535290.4418116,0.0500072,2.92204e-06,17.11379721016824,0.600035,6.3222e-09
1762535291.0820699,0.0500053,2.91803e-06,17.136664119285957,0.600034,5.42127e-09
1762535291.7216046,0.0500064,2.91378e-06,17.162036941704592,0.600036,6.59106e-09
1762535292.3610363,0.0500061,2.90991e-06,17.184758291493548,0.600032,6.06207e-09
1762535293.000721,0.0500097,2.90588e-06,17.20982972455848,0.600033,6.74714e-09
1762535293.6404967,0.0500105,2.9028e-06,17.228365715860548,0.600033,6.30697e-09
1762535294.2803168,0.0500089,2.89805e-06,17.256051482893668,0.600035,5.92594e-09
1762535294.9200714,0.0500074,2.89521e-06,17.27246037420429,0.600035,6.98603e-09
1762535295.5600896,0.0500069,2.88985e-06,17.30432375382805,0.600033,6.44289e-09
1762535296.1994522,0.0500068,2.88701e-06,17.321311668473612,0.600036,5.43309e-09
1762535296.8395236,0.0500071,2.88365e-06,17.34159832157162,0.600035,6.7407e-09
1762535297.47883,0.0500078,2.87896e-06,17.370091977658596,0.600034,5.96049e-09
1762535298.1180956,0.0500075,2.87725e-06,17.380311060908856,0.600036,7.6156e-09
1762535298.7584095,0.0500091,2.87289e-06,17.407244969351417,0.600032,5.97376e-09
1762535299.3980181,0.0500076,2.86897e-06,17.430506418679872,0.600034,7.45999e-09
1762535300.4528286,0.0500068,2.86481e-06,17.455538063606312,0.600033,7.38022e-09
1762535301.0930758,0.0500074,2.86015e-06,17.484187892243416,0.60003,6.38189e-09
1762535301.7326086,0.0500085,2.85715e-06,17.50293124267189,0.600032,6.63098e-09
1762535302.3717985,0.0500065,2.85275e-06,17.529226185259837,0.60003,6.72383e-09
1762535303.011855,0.0500087,2.8501e-06,17.546296621171187,0.600029,5.40611e-09
1762535303.651184,0.0500098,2.84587e-06,17.572763337749087,0.60003,7.1125e-09
1762535304.2913415,0.0500083,2.84284e-06,17.59096537265551,0.600028,5.42541e-09
1762535304.9311488,0.0500068,2.84066e-06,17.603937113206083,0.600032,5.94869e-09
1762535305.5707092,0.050005,2.83693e-06,17.626448308558903,0.600029,6.00479e-09
1762535306.2104852,0.0500074,2.83134e-06,17.662096392520855,0.600033,5.62547e-09
1762535306.8501089,0.05001,2.82921e-06,17.67631246885173,0.600033,5.5535e-09
