t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762288775.2223885,0.0500165,-2.36404e-10,211572.13921930254,0.999984,2.09141e-07
1762288776.2427008,0.0500143,-3.52931e-10,141711.26934159934,0.999986,2.06134e-07
1762288777.2663918,0.0500139,-2.68197e-10,186481.95169968347,0.999984,2.09837e-07
1762288778.2898984,0.0500131,-3.11148e-10,160737.3340018255,0.999985,2.11008e-07
1762288779.3133879,0.0500135,-3.36051e-10,148827.1125513687,0.999983,2.09253e-07
1762288780.3370469,0.050012,-2.61712e-10,191095.555419698,0.999982,2.10895e-07
1762288781.3603494,0.0500093,-3.80874e-10,131301.42776876342,0.999981,2.11711e-07
1762288782.384084,0.0500097,-2.48885e-10,200934.96996604855,0.999978,2.13514e-07
1762288783.4073877,0.0500123,-3.5677e-10,140180.78874344818,0.999981,2.12617e-07
1762288784.4311395,0.05001,-2.84934e-10,175514.32963423108,0.999981,2.11295e-07
1762288785.4547193,0.0500096,-3.03388e-10,164837.1062797474,0.99998,2.15693e-07
1762288786.4781766,0.0500109,-3.49939e-10,142913.1934422856,0.999979,2.13072e-07
1762288787.5016513,0.0500109,-2.54059e-10,196847.582648125,0.99998,2.11809e-07
1762288788.5250452,0.0500117,-3.76153e-10,132955.73875524054,0.999984,2.11658e-07
1762288790.3802686,0.0500119,-2.93005e-10,170686.16576508933,0.999982,2.10766e-07
1762288791.403962,0.0500089,-3.11995e-10,160287.50460744562,0.999983,2.1772e-07
1762288792.4269283,0.0500116,-3.52228e-10,141986.44060097437,0.999981,2.16219e-07
1762288793.4509492,0.0500112,-2.53725e-10,197107.8924031924,0.999982,2.17095e-07
1762288794.4745748,0.0500135,-3.84426e-10,130099.16082679112,0.999983,2.12698e-07
1762288795.4982462,0.0500114,-2.74372e-10,182275.8882101672,0.999981,2.16048e-07
1762288796.5216565,0.0500104,-3.46804e-10,144203.6424032018,0.999981,2.17244e-07
1762288797.5451655,0.0500124,-3.29411e-10,151823.70959075438,0.99998,2.12092e-07
1762288798.5684705,0.0500131,-2.64239e-10,189272.21189907618,0.99998,2.12266e-07
1762288799.591913,0.0500112,-3.83031e-10,130566.97760755656,0.99998,2.13085e-07
1762288800.6156592,0.0500089,-2.51496e-10,198845.70728759107,0.999978,2.15288e-07
1762288801.6389923,0.0500132,-3.74687e-10,133479.94459375425,0.99998,2.16232e-07
1762288802.6625385,0.0500139,-2.86603e-10,174505.8495549593,0.999981,2.18294e-07
1762288803.6865146,0.050011,-3.30842e-10,151162.7906976744,0.999982,2.13452e-07
1762288804.7100594,0.0500117,-3.44431e-10,145200.92558451477,0.999984,2.11805e-07
1762288806.5652587,0.0500086,-2.48659e-10,201113.17104950958,0.999987,2.13034e-07
1762288807.5887299,0.0500107,-3.67212e-10,136190.26611330782,0.999986,2.15921e-07
